ID,monthlyRent(us_dollar)
Test_0000,185.1332179029594
Test_0001,244.26041156972914
Test_0002,332.0857095218288
Test_0003,181.529425872387
Test_0004,78.1664710832315
Test_0005,143.30587850534786
Test_0006,491.1498075075842
Test_0007,282.9521271763159
Test_0008,362.77880491132356
Test_0009,238.60298935898916
Test_0010,826.8677955977948
Test_0011,284.422662205295
Test_0012,165.40445692165954
Test_0013,345.2166197266246
Test_0014,261.1497900278441
Test_0015,178.18732073045652
Test_0016,115.13400393060654
Test_0017,139.0030505149502
Test_0018,425.90294488618986
Test_0019,310.9171349761949
Test_0020,247.9054927325272
Test_0021,150.06847724004697
Test_0022,189.179047797845
Test_0023,339.9763785371951
Test_0024,182.40832382282068
Test_0025,733.6653957893628
Test_0026,172.5494425959706
Test_0027,252.55172450170275
Test_0028,144.19980270538656
Test_0029,388.7870719910178
Test_0030,289.9600591239755
Test_0031,357.6572896473619
Test_0032,321.8406389495447
Test_0033,361.29243465697573
Test_0034,251.7766208119747
Test_0035,337.3484887495763
Test_0036,299.6776886563035
Test_0037,193.65941392209845
Test_0038,283.41724292346055
Test_0039,731.6784703770151
Test_0040,284.1404077483995
Test_0041,131.606387944116
Test_0042,204.72447051961086
Test_0043,482.2054361385803
Test_0044,283.62813261038957
Test_0045,491.0899458329839
Test_0046,284.6991487022697
Test_0047,165.20106278054647
Test_0048,166.3371657418261
Test_0049,1022.2293351697085
Test_0050,573.2297070356224
Test_0051,265.3496122707615
Test_0052,167.0658714325703
Test_0053,392.12828633931446
Test_0054,370.61681527344604
Test_0055,193.26051525788898
Test_0056,316.53070138945554
Test_0057,471.40996976376664
Test_0058,159.26323444775807
Test_0059,547.1574151044825
Test_0060,321.87960420926754
Test_0061,255.2904659459717
Test_0062,195.47699070808412
Test_0063,168.10502972976235
Test_0064,820.431360297091
Test_0065,233.83254574547135
Test_0066,255.6451867828287
Test_0067,535.6774829659588
Test_0068,662.6019915386361
Test_0069,266.6906302938787
Test_0070,929.4039679123432
Test_0071,241.4049182533972
Test_0072,116.76532678930006
Test_0073,383.21413160875005
Test_0074,87.01728302338523
Test_0075,133.44917385096275
Test_0076,171.9199207212711
Test_0077,261.07055761664765
Test_0078,504.54843236922227
Test_0079,381.06546780040645
Test_0080,419.80617819027515
Test_0081,464.1178629959396
Test_0082,348.86598032911144
Test_0083,257.9908387112945
Test_0084,400.710068315087
Test_0085,120.88949644444502
Test_0086,265.106520012069
Test_0087,414.1021294891795
Test_0088,389.4870186524226
Test_0089,179.19887175841922
Test_0090,188.5035405931372
Test_0091,589.2255285980635
Test_0092,273.20266858684164
Test_0093,286.5517457526115
Test_0094,183.44307293740763
Test_0095,83.67119641102472
Test_0096,167.61707470790662
Test_0097,340.38611635586005
Test_0098,495.6483558915106
Test_0099,862.3597754688841
Test_0100,149.52677535679211
Test_0101,232.5987341113796
Test_0102,140.22334070769477
Test_0103,257.53333483259667
Test_0104,266.40501749601475
Test_0105,106.72825187934548
Test_0106,371.8959825986192
Test_0107,153.1737473983933
Test_0108,252.37597473949722
Test_0109,186.82659393679262
Test_0110,714.4748728416359
Test_0111,129.5245350469064
Test_0112,172.5494425959706
Test_0113,238.50441803950747
Test_0114,288.96704885279433
Test_0115,449.16185858130547
Test_0116,420.2808470227126
Test_0117,280.4510679682036
Test_0118,188.37012482215397
Test_0119,364.85065696658376
Test_0120,391.9203449748825
Test_0121,215.7433409726652
Test_0122,361.1470191895961
Test_0123,115.3471849862791
Test_0124,288.669720645276
Test_0125,286.36636623700673
Test_0126,377.28762376669096
Test_0127,234.3254981442313
Test_0128,896.2454549561202
Test_0129,172.33708451095868
Test_0130,245.2977599513244
Test_0131,417.14121494786826
Test_0132,1014.7446709897205
Test_0133,332.04452817838
Test_0134,302.6760669117057
Test_0135,373.10640910530657
Test_0136,267.4972148011955
Test_0137,164.5860807835069
Test_0138,687.3658554382877
Test_0139,99.53348897667938
Test_0140,278.45165407468915
Test_0141,457.11044568041206
Test_0142,236.93633662493335
Test_0143,272.6893432415039
Test_0144,143.5175937357682
Test_0145,395.7469427111332
Test_0146,172.90576055962336
Test_0147,217.24900320772826
Test_0148,466.73430265154775
Test_0149,362.32583017971103
Test_0150,758.658568094409
Test_0151,206.81194843420712
Test_0152,170.22537585111004
Test_0153,171.04492592100712
Test_0154,111.78209127319607
Test_0155,170.33369082444423
Test_0156,371.6961759990652
Test_0157,177.38148371592337
Test_0158,332.8293542581404
Test_0159,191.06533705242427
Test_0160,614.9940984354832
Test_0161,183.3763445656775
Test_0162,253.78739781646348
Test_0163,415.42194616734787
Test_0164,170.45965428127946
Test_0165,270.8418137805467
Test_0166,502.0376584208403
Test_0167,372.85616901299767
Test_0168,136.64448519033235
Test_0169,390.0833295629972
Test_0170,192.1507389015335
Test_0171,172.05743145848584
Test_0172,221.51029225729545
Test_0173,474.1141943629712
Test_0174,117.11399718754664
Test_0175,406.3112177590141
Test_0176,186.53099270510458
Test_0177,1014.7446709897205
Test_0178,236.74372267012453
Test_0179,158.643776130595
Test_0180,930.8146060670308
Test_0181,385.8077054839273
Test_0182,701.7042764230571
Test_0183,168.45131388485711
Test_0184,444.58549094405583
Test_0185,226.60101841524417
Test_0186,706.6364756419131
Test_0187,159.70124151582928
Test_0188,178.7144051479928
Test_0189,228.99471684582122
Test_0190,360.3912894792622
Test_0191,144.84137803285464
Test_0192,267.23154940800964
Test_0193,234.41288268726987
Test_0194,509.7026807219373
Test_0195,407.98930587109123
Test_0196,539.3394716699333
Test_0197,263.833110832401
Test_0198,520.2149124794221
Test_0199,178.17420813449795
Test_0200,405.72521121725816
Test_0201,235.15560130038747
Test_0202,182.21429584333293
Test_0203,350.11815753501367
Test_0204,196.47114789324036
Test_0205,102.5193672565598
Test_0206,265.8210132386251
Test_0207,173.542676274658
Test_0208,272.0850281513381
Test_0209,161.57228918780442
Test_0210,341.5549919353142
Test_0211,484.23082568329534
Test_0212,365.2890911320535
Test_0213,244.07469676913524
Test_0214,445.6950279135559
Test_0215,301.3639750134023
Test_0216,499.95026891850773
Test_0217,182.88431424449277
Test_0218,667.4455937012378
Test_0219,142.55648111596716
Test_0220,214.56458654853364
Test_0221,302.67405920919833
Test_0222,343.3573060199139
Test_0223,298.92102229399995
Test_0224,178.3366242114701
Test_0225,113.38983960040997
Test_0226,367.7006051685426
Test_0227,86.56060604044576
Test_0228,142.1086315841415
Test_0229,308.72878094047854
Test_0230,355.5118733897829
Test_0231,283.3453377124456
Test_0232,199.8073000079865
Test_0233,124.45594387865023
Test_0234,125.7128808489209
Test_0235,263.5443587324923
Test_0236,206.72017466648984
Test_0237,83.26510863810309
Test_0238,170.31923053511528
Test_0239,240.7686915796201
Test_0240,310.4345734573138
Test_0241,238.60298935898916
Test_0242,162.8539961616143
Test_0243,605.1741733376721
Test_0244,380.11470472019164
Test_0245,354.3447729618461
Test_0246,395.4178538191359
Test_0247,235.5104623275987
Test_0248,473.0894034334597
Test_0249,232.19751771932008
Test_0250,413.011131053539
Test_0251,221.92799324023525
Test_0252,119.4585282596654
Test_0253,145.2330964417416
Test_0254,147.80048958515496
Test_0255,375.75785795165194
Test_0256,307.0280488621621
Test_0257,133.55782666854205
Test_0258,503.0382943732044
Test_0259,314.6015957606982
Test_0260,509.48110681402875
Test_0261,796.7982932228107
Test_0262,868.7361627963379
Test_0263,401.3783621170121
Test_0264,155.67197580744906
Test_0265,173.84222122159045
Test_0266,180.22271114959355
Test_0267,160.95451615865957
Test_0268,168.86971185451927
Test_0269,342.1570565193177
Test_0270,340.1293177935225
Test_0271,298.59566972040557
Test_0272,164.96466771764497
Test_0273,362.7582384482534
Test_0274,294.18072319992035
Test_0275,189.01369031273506
Test_0276,155.74687699480944
Test_0277,328.5318971103368
Test_0278,926.9811163362969
Test_0279,169.76038264089246
Test_0280,285.08070467936153
Test_0281,451.4569906373623
Test_0282,107.52294572345836
Test_0283,256.23431961186594
Test_0284,332.620055314555
Test_0285,182.23750052210443
Test_0286,198.38268309184855
Test_0287,547.1686211297741
Test_0288,241.82412042641369
Test_0289,451.61467115980236
Test_0290,749.8092010344968
Test_0291,722.0773041231131
Test_0292,106.02579840335682
Test_0293,189.69224602587144
Test_0294,263.2565051794562
Test_0295,461.61289790326146
Test_0296,363.79622791225586
Test_0297,371.0896279428035
Test_0298,254.94252456518032
Test_0299,292.01563285304746
Test_0300,982.1728634696765
Test_0301,288.47566146959315
Test_0302,207.53554198029096
Test_0303,251.67692417662482
Test_0304,196.09343308790758
Test_0305,634.7858091741962
Test_0306,424.1012540790276
Test_0307,180.1039367297739
Test_0308,181.23761525312437
Test_0309,231.73022267929667
Test_0310,174.16022340761566
Test_0311,353.52122265220385
Test_0312,365.3201869079662
Test_0313,308.31668743785036
Test_0314,203.33522916596854
Test_0315,315.58551055468075
Test_0316,366.92669023568516
Test_0317,498.55529873537523
Test_0318,115.37430697218927
Test_0319,173.06830570674606
Test_0320,137.73680711352935
Test_0321,187.07889791173645
Test_0322,332.82835662482586
Test_0323,173.55480454652366
Test_0324,653.0935780289891
Test_0325,270.75280770177693
Test_0326,270.6384972253815
Test_0327,164.77148248080394
Test_0328,227.7672576578212
Test_0329,82.6815071009971
Test_0330,245.47968060411986
Test_0331,146.5324722134429
Test_0332,290.8943804473968
Test_0333,1082.2796489704365
Test_0334,379.1652795760878
Test_0335,339.9763785371951
Test_0336,181.74012685411523
Test_0337,388.3131440317269
Test_0338,509.29831611705754
Test_0339,411.46682494299426
Test_0340,148.80035946621743
Test_0341,378.04775397919303
Test_0342,168.3272830415137
Test_0343,253.11546286803372
Test_0344,357.12902827235865
Test_0345,404.71755009799926
Test_0346,221.44158011625507
Test_0347,381.00632187507745
Test_0348,118.92168458661513
Test_0349,262.8352421498606
Test_0350,299.9107134517299
Test_0351,396.3912624025645
Test_0352,345.6874989640074
Test_0353,242.54144088836415
Test_0354,270.09695166937706
Test_0355,155.26975129682793
Test_0356,340.02993928772594
Test_0357,495.311686309517
Test_0358,1009.6634610255716
Test_0359,389.4870186524226
Test_0360,184.00045214217712
Test_0361,245.31190752659575
Test_0362,920.4753250297222
Test_0363,188.01037880549896
Test_0364,632.1846484301996
Test_0365,909.3044072154012
Test_0366,452.86175628775914
Test_0367,384.3808640265961
Test_0368,306.01566219871245
Test_0369,207.80278838682514
Test_0370,332.7064823258466
Test_0371,1187.5856511979441
